row_type,source,retrieved_at_utc,menu,category_path,category,subcategory,product_name,product_number,form_code,product_type,availability,size_code,default_size,sku,uri,image_url,notes
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Iced Sugar-Free Vanilla Protein Matcha,28504,Iced,Beverage,Available,Grande,Grande,11182657,https://www.starbucks.com/menu/product/28504/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Iced Sugar-Free Vanilla Protein Matcha,28504,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/28504/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Iced Sugar-Free Caramel Protein Latte,34818,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/34818/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedSugarFreeCaramelProteinLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Iced Sugar-Free Caramel Protein Latte,34818,Iced,Beverage,Available,Grande,Grande,11186060,https://www.starbucks.com/menu/product/34818/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedSugarFreeCaramelProteinLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Iced Sugar-Free Caramel Protein Latte,34818,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/34818/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedSugarFreeCaramelProteinLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Iced Sugar-Free Caramel Protein Matcha,34816,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/34816/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Iced Sugar-Free Caramel Protein Matcha,34816,Iced,Beverage,Available,Grande,Grande,11186075,https://www.starbucks.com/menu/product/34816/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Iced Sugar-Free Caramel Protein Matcha,34816,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/34816/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Caramel Protein Latte,34819,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/34819/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SugarFreeCaramelProteinLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Caramel Protein Latte,34819,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/34819/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SugarFreeCaramelProteinLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Caramel Protein Latte,34819,Hot,Beverage,Available,Grande,Grande,11186067,https://www.starbucks.com/menu/product/34819/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SugarFreeCaramelProteinLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Caramel Protein Latte,34819,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/34819/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SugarFreeCaramelProteinLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Caramel Protein Matcha,34817,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/34817/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20250821_ProteinMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Caramel Protein Matcha,34817,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/34817/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20250821_ProteinMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Caramel Protein Matcha,34817,Hot,Beverage,Available,Grande,Grande,11186082,https://www.starbucks.com/menu/product/34817/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20250821_ProteinMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Caramel Protein Matcha,34817,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/34817/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20250821_ProteinMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Vanilla Protein Latte,28501,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/28501/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Vanilla Protein Latte,28501,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/28501/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Vanilla Protein Latte,28501,Hot,Beverage,Available,Grande,Grande,11182675,https://www.starbucks.com/menu/product/28501/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Vanilla Protein Latte,28501,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/28501/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Vanilla Protein Matcha,28505,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/28505/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20250821_ProteinMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Vanilla Protein Matcha,28505,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/28505/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20250821_ProteinMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Vanilla Protein Matcha,28505,Hot,Beverage,Available,Grande,Grande,11182661,https://www.starbucks.com/menu/product/28505/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20250821_ProteinMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Protein Beverages > No Added Sugar Options,No Added Sugar Options,No Added Sugar Options,Sugar-Free Vanilla Protein Matcha,28505,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/28505/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20250821_ProteinMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Blonde Roast - Starbucks® Sunsera,873068625,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/873068625/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/Veranda_Blend_Hot,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Blonde Roast - Starbucks® Sunsera,873068625,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/873068625/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/Veranda_Blend_Hot,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Blonde Roast - Starbucks® Sunsera,873068625,Hot,Beverage,Available,Grande,Grande,11019775,https://www.starbucks.com/menu/product/873068625/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/Veranda_Blend_Hot,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Blonde Roast - Starbucks® Sunsera,873068625,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/873068625/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/Veranda_Blend_Hot,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Medium Roast - Pike Place® Roast,480,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/480/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/BrewedCoffee,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Medium Roast - Pike Place® Roast,480,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/480/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/BrewedCoffee,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Medium Roast - Pike Place® Roast,480,Hot,Beverage,Available,Grande,Grande,3,https://www.starbucks.com/menu/product/480/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/BrewedCoffee,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Medium Roast - Pike Place® Roast,480,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/480/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/BrewedCoffee,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Featured Dark Roast - Starbucks 1971 Roast™,479,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/479/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190617_DecafPikePlaceRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Featured Dark Roast - Starbucks 1971 Roast™,479,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/479/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190617_DecafPikePlaceRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Featured Dark Roast - Starbucks 1971 Roast™,479,Hot,Beverage,Available,Grande,Grande,138665,https://www.starbucks.com/menu/product/479/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190617_DecafPikePlaceRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Featured Dark Roast - Starbucks 1971 Roast™,479,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/479/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190617_DecafPikePlaceRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Starbucks® Sun-Dried Ethiopia Highlands,39916,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/39916/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/Veranda_Blend_Hot,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Starbucks® Sun-Dried Ethiopia Highlands,39916,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/39916/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/Veranda_Blend_Hot,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Starbucks® Sun-Dried Ethiopia Highlands,39916,Hot,Beverage,Available,Grande,Grande,11189216,https://www.starbucks.com/menu/product/39916/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/Veranda_Blend_Hot,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Starbucks® Sun-Dried Ethiopia Highlands,39916,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/39916/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/Veranda_Blend_Hot,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Decaf Roast - Pike Place® Roast,481,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/481/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190617_DecafPikePlaceRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Decaf Roast - Pike Place® Roast,481,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/481/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190617_DecafPikePlaceRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Decaf Roast - Pike Place® Roast,481,Hot,Beverage,Available,Grande,Grande,143106,https://www.starbucks.com/menu/product/481/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190617_DecafPikePlaceRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Decaf Roast - Pike Place® Roast,481,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/481/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190617_DecafPikePlaceRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Caffè Misto,478,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/478/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeMisto,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Caffè Misto,478,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/478/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeMisto,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Caffè Misto,478,Hot,Beverage,Available,Grande,Grande,92,https://www.starbucks.com/menu/product/478/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeMisto,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Brewed Coffee,Brewed Coffee,Brewed Coffee,Caffè Misto,478,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/478/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeMisto,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Americano,Americano,Americano,Caffè Americano,406,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/406/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeAmericano,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Americano,Americano,Americano,Caffè Americano,406,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/406/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeAmericano,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Americano,Americano,Americano,Caffè Americano,406,Hot,Beverage,Available,Grande,Grande,95,https://www.starbucks.com/menu/product/406/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeAmericano,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Americano,Americano,Americano,Caffè Americano,406,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/406/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeAmericano,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Latte,Latte,Latte,Caffè Latte,407,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/407/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Coffee > Latte,Latte,Latte,Caffè Latte,407,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/407/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeLatte,
